Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,AQI
18/06/2004,03.00.00,0.4,762.0,-200.0,2.5,618.0,-200.0,1214.0,-200.0,1431.0,516.0,22.2,50.7,1.3405,,,115.0
18/06/2004,04.00.00,0.3,740.0,-200.0,1.8,568.0,19.0,1259.0,32.0,1404.0,510.0,22.8,48.1,1.3184,,,89.0
18/06/2004,05.00.00,0.4,775.0,-200.0,2.6,628.0,27.0,1178.0,36.0,1437.0,554.0,21.9,50.1,1.3002,,,118.0
18/06/2004,06.00.00,0.8,872.0,-200.0,6.5,833.0,65.0,947.0,59.0,1598.0,760.0,20.4,54.1,1.28,,,229.0
18/06/2004,07.00.00,2.2,1123.0,-200.0,14.5,1134.0,169.0,711.0,92.0,1922.0,1170.0,20.8,52.6,1.2758,,,345.0
18/06/2004,08.00.00,4.4,1306.0,-200.0,28.8,1522.0,244.0,535.0,121.0,2450.0,1545.0,22.8,47.9,1.3156,,,401.0
18/06/2004,09.00.00,3.7,1237.0,-200.0,21.3,1332.0,274.0,605.0,151.0,2157.0,1508.0,25.2,42.9,1.3552,,,401.0
18/06/2004,10.00.00,2.5,1143.0,-200.0,14.9,1146.0,202.0,701.0,142.0,1917.0,1292.0,29.3,34.8,1.397,,,349.0
18/06/2004,11.00.00,2.5,1170.0,-200.0,15.6,1168.0,186.0,703.0,141.0,1949.0,1287.0,33.3,27.8,1.4013,,,356.0
18/06/2004,12.00.00,2.3,1116.0,-200.0,14.3,1128.0,153.0,739.0,129.0,1856.0,1042.0,34.9,24.9,1.363,,,343.0
18/06/2004,13.00.00,2.0,1054.0,-200.0,12.6,1069.0,112.0,785.0,106.0,1766.0,817.0,36.1,22.7,1.3324,,,326.0
18/06/2004,14.00.00,2.0,1083.0,-200.0,13.4,1097.0,117.0,765.0,125.0,1810.0,847.0,37.6,21.1,1.3478,,,334.0
18/06/2004,15.00.00,2.1,1078.0,-200.0,12.6,1069.0,109.0,782.0,126.0,1780.0,806.0,37.3,21.9,1.3761,,,326.0
18/06/2004,16.00.00,2.4,1104.0,-200.0,14.8,1143.0,133.0,747.0,147.0,1840.0,896.0,37.2,21.6,1.3514,,,348.0
18/06/2004,17.00.00,3.1,1170.0,-200.0,18.6,1257.0,185.0,693.0,180.0,1956.0,1069.0,35.6,23.4,1.341,,,386.0
18/06/2004,18.00.00,2.9,1091.0,-200.0,16.7,1201.0,167.0,738.0,164.0,1834.0,945.0,33.1,24.3,1.2087,,,367.0
18/06/2004,19.00.00,3.5,1216.0,-200.0,20.8,1318.0,218.0,673.0,180.0,2043.0,1168.0,30.5,29.5,1.2635,,,401.0
18/06/2004,20.00.00,2.9,1125.0,-200.0,16.0,1179.0,171.0,719.0,153.0,1921.0,1065.0,28.7,35.8,1.3834,,,360.0
18/06/2004,21.00.00,1.5,971.0,-200.0,7.6,881.0,78.0,916.0,105.0,1635.0,672.0,26.6,42.2,1.4452,,,252.0
18/06/2004,22.00.00,1.7,1062.0,-200.0,10.2,984.0,84.0,816.0,98.0,1796.0,842.0,25.2,46.6,1.4733,,,302.0
18/06/2004,23.00.00,2.2,1140.0,-200.0,13.8,1109.0,110.0,714.0,107.0,1892.0,1123.0,24.7,47.7,1.4649,,,338.0
19/06/2004,00.00.00,1.6,1038.0,-200.0,10.4,992.0,87.0,802.0,87.0,1731.0,1007.0,24.4,47.4,1.4301,,,304.0
19/06/2004,01.00.00,1.0,935.0,-200.0,6.5,836.0,58.0,909.0,80.0,1604.0,855.0,23.3,49.9,1.4135,,,229.0
19/06/2004,02.00.00,0.6,861.0,-200.0,4.3,729.0,39.0,1043.0,62.0,1528.0,689.0,23.8,47.3,1.3783,,,176.0
19/06/2004,03.00.00,0.6,839.0,-200.0,3.4,678.0,-200.0,1062.0,-200.0,1478.0,622.0,22.9,50.2,1.3808,,,145.0
19/06/2004,04.00.00,0.6,850.0,-200.0,3.9,703.0,38.0,1021.0,54.0,1511.0,658.0,21.2,55.0,1.3689,,,162.0
19/06/2004,05.00.00,0.5,817.0,-200.0,3.0,651.0,41.0,1109.0,56.0,1472.0,628.0,21.7,52.6,1.35,,,132.0
19/06/2004,06.00.00,0.5,825.0,-200.0,3.2,667.0,47.0,1079.0,62.0,1475.0,659.0,22.8,48.9,1.3424,,,139.0
19/06/2004,07.00.00,0.9,921.0,-200.0,5.6,792.0,72.0,943.0,72.0,1595.0,799.0,23.5,47.6,1.3611,,,211.0
19/06/2004,08.00.00,1.4,1031.0,-200.0,9.1,945.0,100.0,806.0,86.0,1697.0,964.0,24.6,44.9,1.3661,,,282.0
19/06/2004,09.00.00,1.6,1092.0,-200.0,9.7,967.0,104.0,801.0,99.0,1774.0,910.0,27.0,39.9,1.402,,,294.0
19/06/2004,10.00.00,1.6,1095.0,-200.0,8.6,923.0,109.0,843.0,98.0,1736.0,999.0,29.3,35.9,1.4411,,,272.0
19/06/2004,11.00.00,1.7,1097.0,-200.0,9.6,964.0,103.0,822.0,102.0,1743.0,853.0,31.2,32.4,1.4517,,,292.0
19/06/2004,12.00.00,1.7,1101.0,-200.0,9.8,972.0,75.0,819.0,84.0,1714.0,752.0,34.4,26.6,1.423,,,296.0
19/06/2004,13.00.00,1.5,1060.0,-200.0,10.3,991.0,72.0,833.0,83.0,1718.0,778.0,36.1,22.1,1.3004,,,303.0
19/06/2004,14.00.00,1.2,-200.0,-200.0,-200.0,-200.0,56.0,-200.0,68.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,85.0
19/06/2004,15.00.00,1.2,-200.0,-200.0,-200.0,-200.0,51.0,-200.0,63.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,79.0
19/06/2004,16.00.00,1.1,-200.0,-200.0,-200.0,-200.0,52.0,-200.0,65.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,81.0
19/06/2004,17.00.00,1.0,-200.0,-200.0,-200.0,-200.0,46.0,-200.0,63.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,79.0
19/06/2004,18.00.00,1.1,-200.0,-200.0,-200.0,-200.0,44.0,-200.0,56.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,70.0
19/06/2004,19.00.00,1.6,-200.0,-200.0,-200.0,-200.0,72.0,-200.0,77.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,96.0
19/06/2004,20.00.00,1.7,-200.0,-200.0,-200.0,-200.0,88.0,-200.0,91.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,111.0
19/06/2004,21.00.00,1.4,-200.0,-200.0,-200.0,-200.0,56.0,-200.0,70.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,87.0
19/06/2004,22.00.00,1.7,-200.0,-200.0,-200.0,-200.0,82.0,-200.0,95.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,115.0
19/06/2004,23.00.00,2.4,-200.0,-200.0,-200.0,-200.0,125.0,-200.0,113.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,145.0
20/06/2004,00.00.00,2.3,-200.0,-200.0,-200.0,-200.0,144.0,-200.0,109.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,164.0
20/06/2004,01.00.00,1.2,-200.0,-200.0,-200.0,-200.0,54.0,-200.0,65.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,81.0
20/06/2004,02.00.00,1.0,-200.0,-200.0,-200.0,-200.0,48.0,-200.0,60.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,75.0
20/06/2004,03.00.00,1.4,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,67.0
20/06/2004,04.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,41.0,-200.0,62.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,77.0
20/06/2004,05.00.00,1.0,-200.0,-200.0,-200.0,-200.0,40.0,-200.0,60.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,75.0
20/06/2004,06.00.00,0.9,-200.0,-200.0,-200.0,-200.0,48.0,-200.0,65.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,81.0
20/06/2004,07.00.00,0.8,-200.0,-200.0,-200.0,-200.0,44.0,-200.0,55.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,69.0
20/06/2004,08.00.00,1.0,-200.0,-200.0,-200.0,-200.0,59.0,-200.0,66.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,82.0
20/06/2004,09.00.00,1.2,-200.0,-200.0,-200.0,-200.0,59.0,-200.0,67.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,84.0
20/06/2004,10.00.00,1.2,-200.0,-200.0,-200.0,-200.0,53.0,-200.0,64.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,80.0
20/06/2004,11.00.00,1.0,-200.0,-200.0,-200.0,-200.0,42.0,-200.0,59.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,74.0
20/06/2004,12.00.00,1.0,-200.0,-200.0,-200.0,-200.0,43.0,-200.0,59.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,74.0
20/06/2004,13.00.00,0.6,-200.0,-200.0,-200.0,-200.0,23.0,-200.0,36.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,45.0
20/06/2004,14.00.00,0.7,-200.0,-200.0,-200.0,-200.0,22.0,-200.0,35.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,44.0
20/06/2004,15.00.00,0.8,-200.0,-200.0,-200.0,-200.0,37.0,-200.0,54.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,67.0
20/06/2004,16.00.00,1.1,-200.0,-200.0,-200.0,-200.0,53.0,-200.0,71.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,89.0
20/06/2004,17.00.00,1.4,-200.0,-200.0,-200.0,-200.0,68.0,-200.0,86.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,106.0
20/06/2004,18.00.00,2.8,-200.0,-200.0,-200.0,-200.0,125.0,-200.0,114.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,145.0
20/06/2004,19.00.00,2.5,-200.0,-200.0,-200.0,-200.0,96.0,-200.0,105.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,125.0
20/06/2004,20.00.00,1.6,-200.0,-200.0,-200.0,-200.0,75.0,-200.0,87.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,107.0
20/06/2004,21.00.00,1.4,-200.0,-200.0,-200.0,-200.0,74.0,-200.0,85.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,105.0
20/06/2004,22.00.00,2.3,-200.0,-200.0,-200.0,-200.0,92.0,-200.0,91.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,112.0
20/06/2004,23.00.00,4.2,-200.0,-200.0,-200.0,-200.0,136.0,-200.0,108.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,156.0
21/06/2004,00.00.00,3.0,-200.0,-200.0,-200.0,-200.0,119.0,-200.0,99.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,139.0
21/06/2004,01.00.00,2.2,-200.0,-200.0,-200.0,-200.0,76.0,-200.0,83.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,103.0
21/06/2004,02.00.00,0.6,-200.0,-200.0,-200.0,-200.0,21.0,-200.0,36.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,45.0
21/06/2004,03.00.00,0.3,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,,,15.0
21/06/2004,04.00.00,0.3,732.0,-200.0,1.5,544.0,15.0,1353.0,24.0,1367.0,466.0,18.9,55.2,1.1895,,,73.0
21/06/2004,05.00.00,0.5,809.0,-200.0,3.5,681.0,52.0,1108.0,43.0,1463.0,609.0,18.2,57.6,1.193,,,149.0
21/06/2004,06.00.00,1.3,934.0,-200.0,8.3,911.0,85.0,857.0,64.0,1639.0,863.0,18.6,56.0,1.1865,,,266.0
21/06/2004,07.00.00,2.5,1132.0,-200.0,17.3,1220.0,177.0,691.0,91.0,1910.0,1203.0,20.8,48.0,1.1702,,,373.0
21/06/2004,08.00.00,3.7,1221.0,-200.0,23.3,1386.0,232.0,626.0,109.0,2138.0,1412.0,23.3,38.6,1.0919,,,401.0
21/06/2004,09.00.00,2.5,1024.0,-200.0,13.8,1111.0,201.0,770.0,110.0,1753.0,1069.0,25.1,32.4,1.017,,,338.0
21/06/2004,10.00.00,1.8,938.0,-200.0,10.2,987.0,134.0,862.0,111.0,1597.0,817.0,27.8,25.8,0.9473,,,302.0
21/06/2004,11.00.00,1.5,869.0,-200.0,7.9,897.0,104.0,965.0,106.0,1480.0,649.0,29.6,21.0,0.8548,,,258.0
21/06/2004,12.00.00,1.5,846.0,-200.0,8.8,930.0,89.0,947.0,104.0,1467.0,598.0,30.2,18.0,0.7613,,,276.0
21/06/2004,13.00.00,1.2,838.0,-200.0,7.2,868.0,66.0,1005.0,76.0,1454.0,540.0,30.1,18.5,0.7747,,,243.0
21/06/2004,14.00.00,1.4,875.0,-200.0,8.3,912.0,85.0,978.0,84.0,1504.0,601.0,29.5,19.4,0.7872,,,266.0
21/06/2004,15.00.00,1.6,907.0,-200.0,9.6,961.0,105.0,920.0,102.0,1564.0,668.0,31.1,18.2,0.8079,,,292.0
21/06/2004,16.00.00,1.6,889.0,-200.0,9.0,939.0,99.0,920.0,102.0,1492.0,647.0,30.3,19.0,0.8103,,,280.0
21/06/2004,17.00.00,2.2,969.0,-200.0,12.4,1064.0,132.0,834.0,124.0,1645.0,816.0,30.1,19.3,0.8083,,,324.0
21/06/2004,18.00.00,3.0,1051.0,-200.0,15.3,1157.0,186.0,760.0,147.0,1787.0,963.0,28.6,22.3,0.859,,,353.0
21/06/2004,19.00.00,3.0,1043.0,-200.0,16.1,1181.0,174.0,736.0,138.0,1813.0,1010.0,26.1,28.3,0.9407,,,361.0
21/06/2004,20.00.00,2.7,1043.0,-200.0,14.1,1121.0,149.0,736.0,126.0,1793.0,967.0,24.5,35.7,1.0807,,,341.0
21/06/2004,21.00.00,2.1,1007.0,-200.0,11.4,1027.0,114.0,798.0,112.0,1737.0,904.0,23.1,41.5,1.1582,,,314.0
21/06/2004,22.00.00,1.6,966.0,-200.0,9.5,959.0,92.0,838.0,95.0,1686.0,852.0,21.8,46.3,1.1913,,,290.0
21/06/2004,23.00.00,1.3,920.0,-200.0,7.4,875.0,75.0,915.0,80.0,1594.0,744.0,20.9,48.9,1.1945,,,247.0
22/06/2004,00.00.00,1.1,889.0,-200.0,6.4,831.0,74.0,956.0,79.0,1570.0,760.0,20.5,49.9,1.1903,,,227.0
22/06/2004,01.00.00,0.7,825.0,-200.0,4.1,715.0,35.0,1062.0,49.0,1462.0,613.0,20.0,50.9,1.1794,,,169.0
22/06/2004,02.00.00,0.4,758.0,-200.0,1.9,580.0,22.0,1215.0,36.0,1374.0,531.0,22.1,44.3,1.1665,,,95.0
22/06/2004,03.00.00,0.2,735.0,-200.0,1.4,533.0,-200.0,1338.0,-200.0,1350.0,493.0,21.0,47.5,1.1666,,,67.0
22/06/2004,04.00.00,0.2,719.0,-200.0,1.2,522.0,24.0,1385.0,40.0,1343.0,509.0,19.8,50.3,1.1444,,,56.0
22/06/2004,05.00.00,0.3,757.0,-200.0,2.2,596.0,30.0,1236.0,37.0,1381.0,560.0,19.0,52.8,1.1489,,,104.0
22/06/2004,06.00.00,0.9,890.0,-200.0,6.4,831.0,93.0,922.0,67.0,1594.0,826.0,17.8,56.5,1.1375,,,227.0
22/06/2004,07.00.00,3.1,1181.0,-200.0,18.5,1255.0,332.0,632.0,106.0,2002.0,1334.0,18.2,55.8,1.1529,,,385.0
22/06/2004,08.00.00,5.0,1332.0,-200.0,30.2,1556.0,387.0,523.0,134.0,2394.0,1660.0,20.6,47.7,1.1448,,,401.0
22/06/2004,09.00.00,2.8,1128.0,-200.0,14.2,1124.0,267.0,717.0,123.0,1832.0,1362.0,22.8,41.9,1.1496,,,342.0
22/06/2004,10.00.00,2.8,1128.0,-200.0,14.3,1126.0,269.0,725.0,136.0,1856.0,1316.0,27.1,31.7,1.1147,,,343.0
22/06/2004,11.00.00,2.1,1064.0,-200.0,12.6,1069.0,193.0,766.0,109.0,1766.0,1089.0,30.4,26.4,1.131,,,326.0
22/06/2004,12.00.00,3.1,1139.0,-200.0,18.0,1240.0,239.0,702.0,144.0,1940.0,1129.0,31.1,26.2,1.1647,,,380.0
22/06/2004,13.00.00,3.0,1121.0,-200.0,17.1,1214.0,232.0,707.0,154.0,1912.0,1120.0,31.4,25.3,1.1444,,,371.0
22/06/2004,14.00.00,2.1,1032.0,-200.0,13.0,1083.0,152.0,776.0,126.0,1772.0,916.0,30.8,26.7,1.168,,,330.0
22/06/2004,15.00.00,1.7,1040.0,-200.0,11.2,1022.0,115.0,826.0,98.0,1747.0,812.0,31.8,25.6,1.1868,,,312.0
22/06/2004,16.00.00,2.2,1076.0,-200.0,13.6,1105.0,169.0,762.0,120.0,1782.0,959.0,33.5,22.9,1.1649,,,336.0
22/06/2004,17.00.00,3.5,1177.0,-200.0,20.5,1310.0,226.0,656.0,145.0,2011.0,1189.0,33.1,23.5,1.1673,,,401.0
22/06/2004,18.00.00,3.6,1196.0,-200.0,20.2,1303.0,218.0,654.0,139.0,2017.0,1199.0,31.7,25.9,1.1883,,,401.0
22/06/2004,19.00.00,4.1,1204.0,-200.0,23.1,1381.0,245.0,623.0,148.0,2085.0,1283.0,29.0,30.4,1.2013,,,401.0
22/06/2004,20.00.00,4.0,1166.0,-200.0,20.3,1304.0,236.0,646.0,139.0,2016.0,1291.0,27.4,33.6,1.2095,,,401.0
22/06/2004,21.00.00,1.8,959.0,-200.0,9.3,949.0,104.0,857.0,93.0,1640.0,949.0,25.2,36.4,1.1528,,,286.0
22/06/2004,22.00.00,1.7,1004.0,-200.0,10.5,997.0,104.0,813.0,96.0,1726.0,1018.0,24.0,39.6,1.1662,,,305.0
22/06/2004,23.00.00,2.4,1050.0,-200.0,13.6,1105.0,144.0,729.0,104.0,1807.0,1122.0,23.8,39.6,1.1558,,,336.0
23/06/2004,00.00.00,1.2,965.0,-200.0,8.0,900.0,79.0,864.0,83.0,1631.0,968.0,22.9,43.6,1.1974,,,260.0
23/06/2004,01.00.00,0.8,849.0,-200.0,4.6,744.0,51.0,1004.0,66.0,1496.0,806.0,22.8,43.9,1.202,,,186.0
23/06/2004,02.00.00,0.5,809.0,-200.0,3.2,666.0,38.0,1093.0,55.0,1455.0,714.0,21.8,47.3,1.2189,,,139.0
23/06/2004,03.00.00,0.3,777.0,-200.0,2.4,609.0,-200.0,1170.0,-200.0,1405.0,644.0,21.7,47.3,1.2135,,,111.0
23/06/2004,04.00.00,-200.0,768.0,-200.0,2.1,591.0,24.0,1183.0,37.0,1402.0,606.0,20.8,50.3,1.2207,,,101.0
23/06/2004,05.00.00,0.4,768.0,-200.0,2.2,597.0,30.0,1155.0,40.0,1396.0,606.0,21.7,46.8,1.2031,,,104.0
23/06/2004,06.00.00,1.0,917.0,-200.0,6.7,842.0,73.0,934.0,51.0,1656.0,819.0,20.3,52.3,1.2367,,,233.0
23/06/2004,07.00.00,3.8,1252.0,-200.0,23.1,1380.0,305.0,579.0,117.0,2210.0,1462.0,20.5,52.3,1.245,,,401.0
23/06/2004,08.00.00,3.2,1224.0,-200.0,19.0,1268.0,295.0,605.0,110.0,2046.0,1478.0,21.7,49.6,1.2673,,,390.0
23/06/2004,09.00.00,3.5,1277.0,-200.0,20.1,1300.0,331.0,608.0,136.0,2090.0,1598.0,24.0,43.1,1.2677,,,401.0
23/06/2004,10.00.00,3.2,1149.0,-200.0,16.4,1192.0,304.0,672.0,152.0,1944.0,1449.0,28.5,31.7,1.2144,,,364.0
23/06/2004,11.00.00,2.3,1091.0,-200.0,13.0,1082.0,210.0,746.0,119.0,1790.0,1221.0,32.2,25.1,1.189,,,330.0
23/06/2004,12.00.00,2.2,1053.0,-200.0,13.1,1087.0,163.0,763.0,106.0,1762.0,1023.0,34.9,20.5,1.1279,,,331.0
23/06/2004,13.00.00,2.1,1023.0,-200.0,11.8,1042.0,132.0,796.0,101.0,1711.0,910.0,35.4,19.9,1.1222,,,318.0
23/06/2004,14.00.00,1.9,1085.0,-200.0,12.7,1075.0,126.0,767.0,110.0,1786.0,913.0,34.4,22.5,1.205,,,327.0
23/06/2004,15.00.00,2.4,1116.0,-200.0,14.1,1120.0,150.0,724.0,124.0,1854.0,1035.0,34.8,22.8,1.2488,,,341.0
23/06/2004,16.00.00,2.5,1111.0,-200.0,14.4,1131.0,171.0,735.0,137.0,1825.0,1085.0,34.3,22.4,1.1907,,,344.0
23/06/2004,17.00.00,3.6,1210.0,-200.0,20.7,1316.0,234.0,645.0,159.0,2030.0,1278.0,32.5,25.3,1.2165,,,401.0
23/06/2004,18.00.00,3.9,1250.0,-200.0,21.6,1339.0,251.0,616.0,152.0,2075.0,1383.0,31.3,27.3,1.2234,,,401.0
23/06/2004,19.00.00,4.4,1297.0,-200.0,24.2,1408.0,294.0,595.0,166.0,2134.0,1473.0,30.2,29.0,1.2224,,,401.0
23/06/2004,20.00.00,4.8,1313.0,-200.0,21.8,1345.0,300.0,603.0,163.0,2118.0,1507.0,28.5,33.3,1.2775,,,401.0
23/06/2004,21.00.00,2.5,1146.0,-200.0,13.0,1084.0,159.0,713.0,121.0,1829.0,1215.0,27.3,35.3,1.2606,,,330.0
23/06/2004,22.00.00,2.8,1199.0,-200.0,15.1,1152.0,176.0,685.0,125.0,1897.0,1242.0,26.1,37.8,1.2575,,,351.0
23/06/2004,23.00.00,3.2,1274.0,-200.0,16.6,1197.0,192.0,626.0,120.0,2023.0,1356.0,24.7,47.1,1.44,,,366.0
24/06/2004,00.00.00,2.6,1243.0,-200.0,12.7,1072.0,152.0,675.0,103.0,1978.0,1195.0,23.6,59.8,1.7193,,,327.0
24/06/2004,01.00.00,1.5,1054.0,-200.0,8.6,923.0,63.0,783.0,64.0,1793.0,899.0,23.3,60.5,1.706,,,272.0
24/06/2004,02.00.00,1.0,962.0,-200.0,5.3,778.0,35.0,929.0,44.0,1645.0,726.0,23.3,59.4,1.6753,,,205.0
24/06/2004,03.00.00,0.8,915.0,-200.0,3.6,690.0,-200.0,983.0,-200.0,1570.0,743.0,22.9,57.7,1.5902,,,152.0
24/06/2004,04.00.00,0.6,871.0,-200.0,2.8,639.0,21.0,1062.0,35.0,1528.0,684.0,23.7,53.5,1.546,,,125.0
24/06/2004,05.00.00,0.6,877.0,-200.0,3.1,658.0,41.0,1047.0,46.0,1530.0,779.0,21.2,60.9,1.5092,,,135.0
24/06/2004,06.00.00,0.7,893.0,-200.0,3.7,696.0,48.0,1008.0,54.0,1548.0,801.0,22.1,56.2,1.48,,,156.0
24/06/2004,07.00.00,1.2,1030.0,-200.0,6.9,851.0,102.0,824.0,68.0,1700.0,983.0,21.9,57.0,1.4742,,,237.0
24/06/2004,08.00.00,1.5,1059.0,-200.0,8.6,926.0,111.0,783.0,77.0,1750.0,989.0,24.7,45.9,1.4061,,,272.0
24/06/2004,09.00.00,1.3,1020.0,-200.0,7.1,860.0,93.0,864.0,74.0,1649.0,875.0,27.0,40.8,1.4286,,,241.0
24/06/2004,10.00.00,1.6,1045.0,-200.0,6.6,840.0,118.0,879.0,92.0,1656.0,807.0,29.1,37.4,1.4833,,,231.0
24/06/2004,11.00.00,1.5,1029.0,-200.0,7.2,866.0,93.0,874.0,83.0,1651.0,727.0,31.1,32.4,1.4351,,,243.0
24/06/2004,12.00.00,1.2,959.0,-200.0,5.0,763.0,56.0,976.0,58.0,1561.0,549.0,31.9,30.3,1.4125,,,200.0
24/06/2004,13.00.00,1.1,975.0,-200.0,5.7,798.0,51.0,939.0,55.0,1576.0,570.0,32.8,28.9,1.412,,,213.0
24/06/2004,14.00.00,1.2,988.0,-200.0,6.0,813.0,52.0,927.0,61.0,1596.0,596.0,33.4,27.8,1.4119,,,219.0
24/06/2004,15.00.00,1.3,971.0,-200.0,6.1,818.0,59.0,942.0,65.0,1565.0,585.0,35.3,23.7,1.3331,,,221.0
24/06/2004,16.00.00,1.4,999.0,-200.0,8.0,899.0,62.0,869.0,74.0,1629.0,637.0,35.8,22.4,1.2915,,,260.0
24/06/2004,17.00.00,1.6,989.0,-200.0,7.8,889.0,85.0,889.0,89.0,1602.0,664.0,35.3,20.8,1.1664,,,256.0
24/06/2004,18.00.00,2.1,1075.0,-200.0,11.1,1020.0,109.0,802.0,103.0,1732.0,797.0,33.3,23.9,1.2085,,,311.0
24/06/2004,19.00.00,3.0,1190.0,-200.0,15.9,1177.0,168.0,695.0,128.0,1934.0,1046.0,30.3,30.8,1.3044,,,359.0
24/06/2004,20.00.00,2.8,1172.0,-200.0,13.7,1108.0,166.0,706.0,122.0,1878.0,1058.0,28.3,34.5,1.3084,,,337.0
24/06/2004,21.00.00,3.8,1256.0,-200.0,21.6,1340.0,149.0,594.0,125.0,2176.0,1214.0,27.1,38.9,1.3758,,,401.0
24/06/2004,22.00.00,3.2,1190.0,-200.0,16.8,1203.0,118.0,658.0,119.0,1967.0,1056.0,25.4,43.2,1.3805,,,368.0
24/06/2004,23.00.00,4.1,1249.0,-200.0,20.5,1310.0,160.0,601.0,126.0,2114.0,1280.0,24.6,45.3,1.3767,,,401.0
25/06/2004,00.00.00,2.6,1072.0,-200.0,14.1,1120.0,124.0,711.0,100.0,1838.0,1045.0,23.7,46.0,1.3346,,,341.0
25/06/2004,01.00.00,2.0,1035.0,-200.0,10.9,1011.0,95.0,750.0,94.0,1752.0,1039.0,23.0,48.1,1.3322,,,309.0
25/06/2004,02.00.00,0.9,839.0,-200.0,3.6,690.0,34.0,1030.0,52.0,1457.0,640.0,24.8,43.4,1.3366,,,152.0
25/06/2004,03.00.00,0.7,833.0,-200.0,3.3,671.0,-200.0,1061.0,-200.0,1482.0,705.0,23.1,47.4,1.3208,,,142.0
25/06/2004,04.00.00,0.6,804.0,-200.0,2.4,616.0,45.0,1144.0,64.0,1427.0,662.0,21.7,50.2,1.2917,,,111.0
25/06/2004,05.00.00,0.6,811.0,-200.0,3.0,651.0,35.0,1097.0,46.0,1442.0,579.0,21.9,50.7,1.3138,,,132.0
25/06/2004,06.00.00,1.6,1028.0,-200.0,8.9,934.0,141.0,818.0,88.0,1743.0,987.0,20.1,57.0,1.3216,,,278.0
25/06/2004,07.00.00,2.6,1138.0,-200.0,14.8,1141.0,199.0,671.0,104.0,1927.0,1197.0,21.5,51.8,1.3129,,,348.0
25/06/2004,08.00.00,2.9,1203.0,-200.0,16.2,1185.0,224.0,649.0,125.0,1968.0,1328.0,22.9,48.7,1.3416,,,362.0
25/06/2004,09.00.00,2.8,1193.0,-200.0,14.6,1136.0,245.0,667.0,151.0,1924.0,1370.0,25.7,41.0,1.3351,,,346.0
25/06/2004,10.00.00,1.9,1049.0,-200.0,8.0,898.0,153.0,858.0,113.0,1671.0,921.0,29.9,33.2,1.3793,,,260.0
25/06/2004,11.00.00,1.9,1090.0,-200.0,9.1,942.0,145.0,828.0,102.0,1713.0,876.0,32.9,28.0,1.3789,,,282.0
25/06/2004,12.00.00,2.1,1070.0,-200.0,10.0,976.0,130.0,808.0,108.0,1688.0,819.0,34.0,25.6,1.3363,,,300.0
25/06/2004,13.00.00,1.9,1014.0,-200.0,9.8,970.0,95.0,826.0,93.0,1684.0,763.0,34.7,22.6,1.2297,,,296.0
25/06/2004,14.00.00,1.6,972.0,-200.0,8.3,912.0,88.0,882.0,89.0,1596.0,675.0,35.5,20.3,1.1586,,,266.0
